id,amount,amount_label,vendor,vendor_score,vendor_label,invoice_number,invoice_number_label,bill_date,bill_date_label
50722770,893.49,893.49,faxage,0.8900485038757324,EC Data Systems,201807-23439,201807-23439,"jul 28, 2018",2018-07-28 00:00:00
50318130,681.08,681.08,mckesson canada,0.9234111905097958,Mckesson Canada,126-251627,126-251627,8/15/2018,2018-08-15 00:00:00
50197520,63891.19,63891.19,stellar restaurant group,0.8761634826660156,Stellar Restaurant,,,16 aug 2018,2018-08-16 00:00:00
52491518,29.36,29.36,apple,0.9721176028251648,Apple,203221540311,,aug. 21/18,2018-08-21 00:00:00
51812372,3.7,0.0,officeworks,0.9856245517730712,Officeworks,158189380,158189380,"august 6, 2018",2018-08-06 00:00:00
52426415,3.5,3.5,hangtag,0.9179529547691344,Hangtag,2794471,2794471,17 aug 2018,2018-08-17 00:00:00
51971487,27.15,27.15,bunnings,0.9929991960525512,Bunnings Trade,6140/01804179,6140/01804179,07/05/2016,2016-07-05 00:00:00
52329209,110.0,110.0,chieftains accountants,0.977912962436676,Chieftains Accountants,2019001148,2019-001148,"august 10, 2018",2018-08-10 00:00:00
52940557,10.89,11.22,,,Trans Cab,,,08/17/18,2018-08-17 00:00:00
51549031,38.3,38.3,shiny,0.9901625514030457,Shiny Pty Ltd,1842186,1842186,15-08-2018,2018-08-15 00:00:00
53060533,3282.0,3282.0,wo appliances,0.8511181473731995,DS Appliances,25299,25299,08/15/2018,2018-08-15 00:00:00
50849763,96.63,94.7,mckesson,0.8842918872833252,McKesson,7884656313,7884656313,07/27/18,2018-07-27 00:00:00
52691072,7260.0,7260.0,centric building cervices engineers,0.9783424139022828,Centric Building Services Engineers Pty Ltd,INV-2019-005,INV-2019-005,20/08/2018,2018-08-20 00:00:00
51796405,,293.8,,,CPA,,503469,8/03/18,2018-08-03 00:00:00
50915822,680.0,680.0,narrative seo,0.9952412843704224,"Narrative SEO, LLC",1349,1349,21/08/2018,2018-08-21 00:00:00
50943549,81.6,81.0,city of melbourne,0.8787964582443237,City of Melbourne,638835769,638835769,15 august 2018,2018-08-15 00:00:00
52843000,3150.0,3150.0,,,Customer 1,2017-7,2017-7,"tue, jul 31, 2018",2018-07-31 00:00:00
50831687,1320.0,1320.0,bluedayle,0.983183205127716,Bluedayle Pty,00001703,00001703,"august 13, 2018",2018-08-13 00:00:00
51911590,125.78,125.78,unicerfoods,0.9463090896606444,Unicer Foods Ltd.,0195788,0195788,03/16/2016,2016-03-16 00:00:00
51917779,25.9,25.9,,,guelph auto parts,324525,324525,,2018-07-31 00:00:00
50296483,79.75,79.75,gabby industbies,0.6184849739074707,Fort Garry Industries Ltd.,F6533387,F6533387,"august 5, 2018",2018-08-05 00:00:00
50450038,9.76,9.76,the home depot,0.9292359948158264,The Home Depot,,,2018-08-20,2018-08-20 00:00:00
53013027,20.47,20.47,ringcentral,0.9886855483055116,Ring Central,109103035,,08/09/2018,2018-08-09 00:00:00
52563760,310.0,310.0,supporting strategies,0.7997220158576965,Supporting Strategies,6473,6473,"august 10, 2018",2018-08-10 00:00:00
52015202,9513.29,9513.29,u.s. bank,0.9109276533126832,US Bank,,,"friday, august 24, 2018",2018-08-24 00:00:00
51207593,18.66,18.66,arley wholesale,0.9757683277130128,Arley Wholesale Inc,01-379891,01-379891,"jul 27, 2018",2018-07-27 00:00:00
52798467,644.0,644.0,cdn national exhibition,0.6135118007659912,E-Xact,,,"august 22, 2018",2018-08-22 00:00:00
50944920,231.0,231.0,essential safety solutions,0.9958499670028688,Essential Safety Solutions,INV-19955,INV-19955,"wednesday, august 1, 2018",2018-08-01 00:00:00
51221668,700.0,7000.0,tq fencing,0.8548639416694641,MJMFT - TQ Fencing,,,"mon, may 22, 2017",2017-05-22 00:00:00
50824015,195.0,195.0,wholesale car parts plus,0.7382740378379822,Penrith Auto Parts Plus,91158,91158,27/07/2018,2018-07-27 00:00:00
51489070,94.8,94.8,juice budz,0.9989420175552368,JUICE BUDZ,1689,1689,8 aug 2018,2018-08-08 00:00:00
52441268,12499.96,12499.96,capitalone,0.9918313026428224,Capital One Spark CC,,,24 august 2018,2018-08-24 00:00:00
50925387,8.33,8.33,google,0.9862923622131348,Google,4774557285861979-2,4774557285861979-2,"may 29, 2018",2018-05-29 00:00:00
52973334,99.0,99.0,lands end,0.8435033559799194,Lands' End,2726860,,01/05/2018,2018-05-01 00:00:00
52376136,335.92,335.92,springhill suites,0.6829197406768799,Drew Thompson,56270,56270,27-jul-2018,2018-07-27 00:00:00
52456408,229.8,229.8,cranky chef catering,0.9340568780899048,Cranky Chef Catering,,4863,"thu, jul 12, 2018",2018-07-12 00:00:00
51681330,29.21,29.21,the home depot,0.8513582944869995,The Home Depot,,,"july 30, 2018",2018-07-30 00:00:00
50464396,1683.71,1683.71,spectrum reach,0.9449320435523988,Spectrum Reach,INV-90255051,INV-90255051,"july 31, 2018",2018-07-31 00:00:00
52095136,,458.65,export development canada,0.7517362833023071,Export Development Canada,,,"august 5, 2018",2018-08-05 00:00:00
53021464,457.45,457.45,cintas canada,0.7917488813400269,Cintas,29N144167,29N144167,8/6/2018,2018-08-06 00:00:00
50311586,438.9,438.9,the workshop whisperer,0.9842402935028076,Workshop Whisperer,INV-1676,INV-1676,07/31/2018,2018-07-31 00:00:00
50654779,25.0,25.0,us.fotolia,0.978399395942688,fotolia.com,06272018,,08/03/2018,2018-08-03 00:00:00
52851797,1724.63,1724.63,agile,0.7084762454032898,Agile Entertainment Inc,SI-319,SI-319,13/02/2018,2018-02-13 00:00:00
50952480,361.26,361.26,synergypack,0.9462646842002868,Synergy Packaging,100016206,100016206,08/23/2018,2018-08-23 00:00:00
52363025,144.45,144.45,sonofabunn,0.5088105797767639,Son of a Bunn,00097683,00097683,08/16/2018,2018-08-16 00:00:00
52134693,,152.81,myaccountaccess,0.6440068483352661,3. Comerica 9370,,,08/07/18,2018-08-07 00:00:00
52700791,249.0,249.0,misha kaharlykskyi,0.9253867268562316,The Clickedin Team,,,07/30/2018,2018-07-30 00:00:00
51857910,10.59,10.59,galvins plumbing supplies,0.9876592755317688,Galvins Plumbing,1326899,P 1326899 - PO114 Workshop,08/08/2018,2018-08-08 00:00:00
51219653,272.03,272.03,megabuy,0.8593140244483948,MegaBuy,T3-367279,T3-367279,08/22/2018,2018-08-22 00:00:00
52868100,41.86,41.86,uberx,0.9938133955001832,UBER,,,6/13/2018,2018-06-13 00:00:00
51401109,200.74,200.74,ezcater,0.9284735918045044,Ezcater,4TEKJU,,,2018-05-24 00:00:00
50743625,358.07,358.07,kleinpeter farms dairy,0.7820387482643127,KLEINPETER,0950712,0950712,08/27/2018,2018-08-27 00:00:00
50969282,282.5,282.5,freedom,0.9929736256599426,Freedom,193534,193534,7/31/2018,2018-07-31 00:00:00
53012173,660.0,660.0,empire,0.7995152473449707,Empire,INV-12283,INV-12283,,2018-08-17 00:00:00
51788961,49.25,49.25,starloop,0.9848247170448304,Starloop.com,7D65915-0018,7D65915-0018,09-aug-2018,2018-08-09 00:00:00
52592109,9.5,9.5,tech data,0.9816187620162964,Tech Data,8141497072,8141497072,30-jul-18,2018-07-30 00:00:00
51581438,98.57,98.57,mckesson medical-surgical,0.9140692353248596,Mckesson Medical-Surgical,33238740,33238740,7/28/2018,2018-07-28 00:00:00
52867901,24.53,24.53,microsoft,0.99893981218338,Microsoft,E07006795Q,E07006795Q,8/1/2018,2018-08-01 00:00:00
51106486,,3.27,formstack,0.5554291605949402,Formstack Mileage,,,"aug 10, 2018",2018-08-10 00:00:00
52090547,1604.25,1604.25,guillevin international,0.9817352294921876,Guillevin International,8022-780700,8022-780700,03/08/2018,2018-08-03 00:00:00
52848021,657.0,657.0,manulife securities,0.9530186653137208,Manulife Securities,,,"monday, august 6, 2018",2018-08-06 00:00:00
52703475,82.78,82.78,coca-cola,0.891465425491333,Coca-Cola,37759248,37759248,"tue, jul 10, 2018",2018-07-10 00:00:00
50329208,202.5,202.5,goodman,0.8670164346694946,Goodman,232944,232944,08/15/2018,2018-08-15 00:00:00
51088130,13.0,13.0,the distillata company,0.978764533996582,The Distillata Company,0759632,0759632,07-04-2018,2018-07-04 00:00:00
50419375,45.0,45.0,facebook,0.8308161497116089,Facebook,P1904895162958545,,08/13/18,2018-08-13 00:00:00
52804221,94.0,94.0,,,Sutfin,26793,,08/06/18,2018-08-06 00:00:00
52643911,100.0,225.0,augustine law firm,0.9497819542884828,"Augustine Law Firm, LLC",18082,18082,07/31/2018,2018-07-31 00:00:00
52160167,64.5,64.5,fedex office,0.8603875637054443,FedEx Office,1016271315347321,1016271315347321,31/07/2018,2018-07-31 00:00:00
52331042,1100.04,1100.04,ace body,0.6230262517929077,Ace Body Corporate Management,0000308,0000308,"wednesday, july 18, 2018",2018-07-18 00:00:00
51245427,273.0,273.0,travelodge,0.9448989629745485,Travelodge,WB66135800,WB66135800,"mon, aug 13, 2018",2018-08-13 00:00:00
53052309,2030.45,2030.45,bank of america,0.6414061784744263,Bank of America,,,"wednesday, august 15, 2018",2018-08-15 00:00:00
51981284,-705.57,705.57,pioneer energy,0.9116362929344176,Pioneer Energy Draft Notice,,,07 aug 2018,2018-08-07 00:00:00
50819450,-2075.0,-2075.0,qb jan,0.9951093792915344,Qb Jan,2018-206,2018-206,"monday, august 20 2018",2018-08-20 00:00:00
52337235,9537.9,9537.9,stellar restaurant group,0.8347097039222717,Stellar Restaurant Group,,,08-17-2018,2018-08-17 00:00:00
50286871,556.0,628.28,pete's auto body,0.8083853721618652,Keystone,601623637,601623637,"tue, aug 7, 2018",2018-08-07 00:00:00
51018950,3000.0,3000.0,business travel,0.5452009439468384,TD,,,jul 25 18,2018-07-25 00:00:00
51450724,100.0,100.0,warwick fabrics,0.8980991244316101,Warwick Fabrics,2044848,2044848,08/20/2018,2018-08-20 00:00:00
51529892,6203.28,6203.28,minuteman press,0.9261976480484008,minuteman press,,,08/10/18,2018-08-10 00:00:00
51808369,732.46,732.46,life,0.5558781623840332,SunLife Financial,,,"friday, july 27, 2018",2018-07-27 00:00:00
51794245,,379.75,fedex,0.9987844228744508,FEDEX,2-355-53107,2-355-53107,8/24/2018,2018-08-24 00:00:00
51467131,2710.0,2710.0,bazar thundi,0.7897165417671204,Bazar Thundi,155783,155783,19/08/2018,2018-08-19 00:00:00
51800500,3240.0,3240.0,new directions in computing,0.9328826069831848,NDIC,18084,18084,6/08/2018,2018-08-06 00:00:00
51841682,72.1,72.1,the landscaping yard & hardware,0.9995201230049132,The Landscaping Yard & Hardware,451170,451170,,2018-08-01 00:00:00
52608052,41.12,41.12,eos corporate,0.895218014717102,EOS Corporate,J01154,J01154,08/04/2018,2018-08-04 00:00:00
50993444,,61.6,,,Bell Canada,6788,,21/08/2018,2018-08-21 00:00:00
51439007,346.5,346.5,wyuna bookkeeping solutions,0.981301486492157,Wyuna Bookkeeping Solutions,4898,4898,06/13/2018,2018-07-01 00:00:00
50756918,480.0,480.0,wilbert's lakeside,0.9915730357170104,Wilbert's Lakeside,422980,422980,08/01/2018,2018-08-01 00:00:00
51026445,,23874.1,home depot,0.6398612260818481,The Home Depot,,,"mon, aug 6, 2018",2018-08-06 00:00:00
50390403,,2612.34,us foods,0.9991491436958312,US Foods Inc,1167144,1167144,"wed, aug 15, 2018",2018-08-15 00:00:00
52445718,6013.08,6013.08,bankers,0.551498532295227,Bankers Trust,,,13/08/18,2018-08-13 00:00:00
50221301,600.0,600.0,jane raeburn,0.9539169669151306,Jane Raeburn,,07292018,august 2018,2018-08-08 00:00:00
52161024,26.4,26.4,csr gyprock,0.9291459918022156,CSR,916390111,,08-02-18,2018-08-02 00:00:00
53013795,228.37,228.37,edge pharmacy services,0.9774275422096252,Edge Pharmacy Services,13638713-450,13638713-450,14 aug 18,2018-08-14 00:00:00
52683584,496.25,496.25,kosher.org,0.6190801858901978,Kosher Australia,,,"june 30, 2018",2018-06-30 00:00:00
52028574,243.99,243.99,galleria fitness club,0.6925124526023865,Galleria Fitness Club LLC,Q28094558,,31 july 2018,2018-07-31 00:00:00
50979245,209.7,209.7,retrievermed,0.7679989337921143,Retrievermed,,,2016-12-12,2016-12-12 00:00:00
52529747,60.0,60.0,capital medical resources,0.9884998202323914,Capital Medical Resources,,,07-31-18,2018-07-31 00:00:00
50935835,2721.18,2721.18,nelroservices/printnv.aspx,0.8127831220626831,Nel Ro,075149,075149,15-02-2018,2018-02-15 00:00:00
51054956,259.45,259.45,e-toll,0.6944170594215393,My E-toll,,,"friday, august 10, 2018",2018-08-10 00:00:00
51368616,1825.73,1825.73,bandwidth,0.9868850708007812,bandwidth,32522 5001232,32522,"1 march, 2018",2018-03-01 00:00:00
51444885,383.24,383.24,boc,0.9903738498687744,BOC,4020120615,4020120615,"february 9, 2018",2018-02-09 00:00:00
50865418,66.85,66.85,amazon,0.9985302090644836,Amazon,114-1233404-7905847,114-1233404-7905847,08/07/2018,2018-08-07 00:00:00
51661901,459.96,459.96,newegg,0.9581687450408936,newegg,425702053,425702053,8/7/2018,2018-08-01 00:00:00
51214277,122.82,122.82,shaw direct,0.9700561761856079,Shaw Cable,,,31-jul-18,2018-07-31 00:00:00
51825385,135.2,135.2,telstra,0.9812890291213988,Telstra,1368283359,1368283359,"july 30, 2018",2018-07-30 00:00:00
51779577,29.44,29.44,santa monica,0.6463140845298767,Santa Monica,4172,4172,,2018-08-01 00:00:00
50240967,8.71,8.71,senox corporation,0.9880536198616028,Senox corporation,IN01133853,IN01133853,"feb 27, 2018",2018-02-27 00:00:00
50868686,100.0,100.0,legacy builders,0.7180654406547546,IRS,,,08/02/2018,2018-08-02 00:00:00
52773161,69.0,69.0,upwork,0.993905544281006,Upwork,T195231445,T195231445,06/11/2018,2018-06-11 00:00:00
50726651,66.88,66.88,home depot,0.6618189215660095,The Home Depot,,,11 jun 2018,2018-06-11 00:00:00
52220976,200.5,200.5,blue tiger coffee blue tiger coffee,0.9434382319450378,Blue Tiger Coffee Service,CAEA48703,CAEA48703,08/23/2018,2018-08-23 00:00:00
52552244,3833.33,3833.33,xebialabs,0.5430371761322021,Employment Contractor Services,,,august 2018,2018-08-07 00:00:00
53082322,542.15,542.15,forumdirect,0.9554495215415956,Forum Direct,100111049,100111049,7/24/2018,2018-07-24 00:00:00
51366231,39.2,39.2,modo,0.9370980262756348,Modo,INVOICE_ID=DF10003JUL18,,07/16/2018,2018-07-16 00:00:00
52356980,200.67,200.67,adp,0.9993857741355896,ADP,519368646,519368646,02/07/2017,2017-02-07 00:00:00
50900836,1120.0,1120.0,patrick,0.5515772104263306,Patrick Lyons,9024,9024,09/01/2018,2018-09-01 00:00:00
51987287,199.0,169.15,amazon,0.9612682461738586,Amazon,114-1582566-3173813,114-1582566-3173813,5 july 2018,2018-07-05 00:00:00
51588001,85.0,85.0,chambers of commerce group insurance,0.8490725159645081,Chambers of Commerce Group Insurance Plan,18789837,18789837,08-aug-2018,2018-08-08 00:00:00
50287888,2247.07,2247.07,vanguard,0.9177268743515016,Vanguard,WD87517857,WD87517857,08aug18,2018-08-08 00:00:00
51391953,1245.3,1245.3,edmonton tire & lube,0.991723895072937,Edmonton Tire & Lube,IN111683,IN111683,"mar 31, 2018",2018-03-31 00:00:00
53034022,76.67,76.67,educyber,0.7106481790542603,EduCyber,4523,,08/08/2018,2018-08-08 00:00:00
50787274,6115.66,6115.66,bedcolab,0.8089362382888794,Quik X,,461-4374482,08/08/18,2018-08-08 00:00:00
50809152,49.74,49.74,target,0.9905786514282228,Target,1019982558311,,"august 19, 2018",2018-08-19 00:00:00
51847598,1135.63,1135.63,afterpay,0.8716391324996948,Afterpay,40637010418300418,,07/02/2018,2018-07-02 00:00:00
51451371,597.5,597.5,up2date books,0.9903013706207277,UP2Date Books,INV-1443,INV-1443,"mon, aug 27, 2018",2018-08-27 00:00:00
52294539,565.89,565.89,mack technologies florida,0.9067797064781188,Mack Technologies,J0131351,J0131351,8/8/2018,2018-08-08 00:00:00
52072276,2169.98,2279.06,ups,0.8775101304054259,UPS,000041YA58328,000041YA58328,"august 10, 2018",2018-08-10 00:00:00
51713529,10.43,10.43,lyft ride,0.8086983561515808,Lyft Ride,1167005318888066802,,"july 31, 2018",2018-07-31 00:00:00
51501457,195.0,195.0,tyson steele associates,0.9553784728050232,Tyson Steele Associates,,,13 08 18,2018-08-18 00:00:00
51187906,47.5,47.5,john g roth,0.6662986874580383,Discover,,,08/20/2018,2018-08-20 00:00:00
51557074,97.7,97.7,reece australia,0.8536791205406189,Reece Australia Pty Ltd,826409069,,27-08-2018,2018-08-27 00:00:00
51580280,114.55,114.55,the home depot,0.9740330576896667,The Home Depot,,,08/16/2018,2018-08-16 00:00:00
52238926,,77.7,e;d%$bbbbbbbbbbbbbbb,0.5554217696189879,varsteel Ltd,,10282979,3/18/18,2018-03-18 00:00:00
51787934,55.96,55.96,the home depot,0.9770222306251526,The Home Depot,,,08/31/2018,2018-08-31 00:00:00
51980755,190.0,190.0,the concrete cutter doncater,0.8397434949874878,Concrete Cutting - Moore Fam Trust,00041114,41114,"august 7, 2018",2018-08-07 00:00:00
52336819,49.19,49.19,sherwin-williams,0.9940536022186279,Sherwin-Williams-Resi,,3666-1 081618,08-01-2018,2018-08-01 00:00:00
52001565,109.5,109.5,pure green,0.9967430233955384,Pure Green,1185753,1185753,27 july 2017,2017-07-27 00:00:00
52331428,673.2,673.2,campaigntrack,0.9888877272605896,Campaign Track,R0461722,R0461722,"aug 24, 2018",2018-08-24 00:00:00
52155242,146004.01,146004.01,toothville family dentistry,0.8382387757301331,Jul Deposit Slip,,,03/08/18,2018-08-03 00:00:00
50201440,538.74,220.23,comcast business,0.8078506588935852,Comcast,1393699,18F8220204141393699,"august 3rd, 2018",2018-08-03 00:00:00
52216639,198.75,198.75,airefco,0.9898868203163148,"Airefco, Inc.",4038517,4038517,8/08/2018,2018-08-08 00:00:00
52609657,11.3,11.3,apsley home hardware building centr,0.8343837857246399,Apsley Home Hardware Building Centr,220652,220652,12 apr 2018,2018-04-12 00:00:00
51943205,610.63,610.63,waiglobal,0.927296221256256,WAI GLOBAL,SLS56091962,SLS56091962,01 aug 2018,2018-08-01 00:00:00
50729205,195.83,195.83,google,0.994196355342865,Google Inc.,3482784153,3482784153,16 jun 2018,2018-06-16 00:00:00
52307680,166.77,166.77,mydish,0.8041326999664307,Dish,,,8/2/2018,2018-08-02 00:00:00
50243289,150.91,150.91,bartlett's farm,0.9850401282310486,Bartlett's Farm,,,8 aug 2018,2018-08-08 00:00:00
50185186,570.0,570.0,stages of life medical institiute,0.6996999979019165,"LL Renovation, Inc",30_2O18,30_2O18,"friday, august 10, 2018",2018-08-10 00:00:00
51811136,288.75,288.75,supremesecurity,0.9540669322013856,Supreme Security,1306800,1306800,28-jul-18,2018-07-28 00:00:00
52055423,735.9,735.9,jolly good auto electrics,0.9777706265449524,Jolly Good Auto Electrics,00065240,00065240,08/08/18,2018-08-08 00:00:00
50727912,396.55,396.55,amkad metal,0.6817488670349121,SB Simpson,SS-02069834,SS-02069834,17 august 2018,2018-08-17 00:00:00
51918375,1167.1,1167.1,adobetelcom,0.8790571689605713,Adobe Telcom Inc,17846,17846,19 aug 2018,2018-08-19 00:00:00
50849369,67.07,67.07,broad st mobil,0.9560956954956056,Broad St Mobil,320885,320885,8/9/2018,2018-08-09 00:00:00
51249004,57.34,57.34,homans associates,0.998705804347992,Homans Associates,60965738-00,60965738-00,22-aug-18,2018-08-22 00:00:00
53015811,54.83,54.83,siteone landscape supply,0.8463421463966371,SiteOne Landscape Supply,87781362,87781362,"august 17, 2018",2018-08-17 00:00:00
52728252,7.25,7.25,department of corrections,0.9792355298995972,Department of Corrections,1866,1866,12/08/2018,2018-08-12 00:00:00
52156428,,39.99,amazon,0.996870219707489,Amazon,114-6319071-7041036,114-6319071-7041036,18/08/09,2018-08-18 00:00:00
50567103,,38.87,rodenburv investments,0.7782793641090393,Rodenbury Investments Group,316305,316305,31/07/18,2018-07-31 00:00:00
51315949,586.39,586.39,warwick fabrics,0.7316204309463501,Warwick Fabrics,,,21/08/2018,2018-08-21 00:00:00
52019793,91.29,91.29,vistaprint,0.9386689066886902,Vistaprint,88B15313MS4782157,,08/09/2018,2018-08-09 00:00:00
50929989,105.84,212.54,fireball express,0.8545308113098145,Fireball Express Courier,ELEMLA453148,ELEMLA453148,"jul 29, 2018",2018-07-29 00:00:00
50230244,9.9,9.9,campaign monitor,0.9973984360694884,Campaign monitor,9738698,9738698,01/05/2018,2018-05-01 00:00:00
51788222,345.43,345.43,bellis steel,0.8901500105857849,Bellis Steel,6H00274,SOJ6H00409,08-02-2018,2018-08-02 00:00:00
50416300,7.32,7.32,correspondence & returns,0.9472675919532776,Correspondence & Returns,0009181192,0009181192,07/16/18,2018-07-16 00:00:00
52587497,122.1,122.1,cooldrive distribution,0.8644317984580994,CoolDrive Distribution,6840136,6840136,,2018-08-10 00:00:00
50752493,226.0,226.0,kit care,0.7972949743270874,Kitcare Corporation,0549658-IN,0549658-in,"july 31, 2018",2018-07-31 00:00:00
52268982,186.3,186.3,efirstbank,0.8992416262626648,Efirstbank,,,,2018-07-01 00:00:00
50808465,-16.5,16.5,graphi signs,0.6061391830444336,IntegralPay,,,7/19/2018,2018-07-19 00:00:00
51523532,,6109.74,3fabricators-plus,0.971331775188446,Fabricators-Plus,111284,111284,,2018-03-31 00:00:00
52706836,200.33,200.33,uline,0.9889788627624512,Uline,16983039,16983039,"july 31,2018",2018-07-31 00:00:00
50883355,502.79,502.79,capital one,0.8902464509010315,Capital One Bank,,,"friday, june 22 2018",2018-06-22 00:00:00
52154400,2205.0,2205.0,cyoung,0.7410350441932678,Collin Young CPA,2018239,2018239,"august 4, 2018",2018-08-04 00:00:00
51866608,107.13,107.13,mcmaster-carr,0.9940292835235596,Mcmaster-Carr,70309592,70309592,06/08/18,2018-08-06 00:00:00
50702185,5095.49,5095.49,citizens,0.5822460055351257,Citizens Bank Scans,,,"thursday, august 23, 2018",2018-08-23 00:00:00
53042970,790.0,790.0,rental housing association of washington,0.7260785102844238,Rhawa,334213,334213,08/03/2018,2018-08-03 00:00:00
52121751,3495.47,3495.47,presidents choice financial,0.748923659324646,Presidents Choice Financial Mastercard,,,07/18/2018,2018-07-18 00:00:00
52463712,12.25,12.25,passportparking,0.8086172938346863,Passport Parking,116474973,116474973,30-jun-18,2018-07-01 00:00:00
51200700,54.0,54.0,kennard chiropractic & physical therapy,0.905801236629486,Kennard Chiropractic & Physical Therapy,,8/6/18,13 aug 2018,2018-08-13 00:00:00
52594913,285.8,285.8,,,Chad Bray,0900620178,0900620178,"tue, jul 17, 2018",2018-07-17 00:00:00
51157891,-338.36,338.36,dna steel direct,0.902755856513977,Dna Steel Direct,49020,,16 june 2018,2018-06-16 00:00:00
51837411,84.64,84.64,the hartford,0.9033164381980896,The Hartford,,,"tue, aug 14, 2018",2018-08-14 00:00:00
52427903,7.0,7.0,adp,0.9998464584350586,ADP,519479659,519479659,8/16/2018,2018-08-16 00:00:00
52423303,,350.0,camscanner,0.636422336101532,Checks for Deposit,,G155-18,2018/08/23,2018-08-23 00:00:00
51016137,,21.72,,,Boston Pizza,,VAuth 03134F,"wednesday, august 1, 2018",2018-08-01 00:00:00
52826626,9011.75,9011.75,,,Elliott and Parr (Peterborough) Ltd.,T053000-19,T053000-19,8/15/2018,2018-08-15 00:00:00
52816709,1457.94,1457.94,buckles-smith,0.8380653262138367,Buckles-Smith,1606626-00,1606626-00,8/13/18,2018-08-13 00:00:00
52233819,111.45,111.45,finest quality fruits & vegetables,0.8213725686073303,Bix Produce,04231761,04231761,"august 15, 2018",2018-08-15 00:00:00
50228477,,0.0,tresami computer engineering,0.9859973192214966,Tresami Computer Engineering Pty Ltd,95060148,95060148,7/18/2018,2018-07-18 00:00:00
53002358,113.15,113.15,telstra,0.9838301539421082,Telstra,P 897 557 781-1,,8/1/2018,2018-08-01 00:00:00
51581907,24.19,24.19,mckesson,0.8875876665115356,McKesson,7886103731,7886103731,15aug18,2018-08-15 00:00:00
51950262,342.0,342.0,geslin cpa,0.5888341069221497,Taxspeaker.com,,,1 sep 2017,2017-09-01 00:00:00
51319019,1.49,1.49,email.apple,0.9709308743476868,Apple,117221266213,117221266213,"august 1, 2018",2018-08-01 00:00:00
51128213,320.0,320.0,iconic media group,0.7686753273010254,"Iconic Media Group, LLC",INV52811,INV52811,08/09/2018,2018-08-09 00:00:00
51375525,89.98,89.98,amazon,0.99823659658432,Amazon,113-6431085-1769029,113-6431085-1769029,06/01/2018,2018-06-01 00:00:00
52190897,255.95,255.95,burson automotive,0.7944872379302979,BURSON Auto Parts,90539659,90539659,07/31/2018,2018-07-31 00:00:00
51470843,88.99,88.99,vwr international co,0.7018289566040039,Exigence Technologies Inc,8652878094,8652878094,2 aug 18,2018-08-02 00:00:00
50770310,50.0,50.0,ruby receptionists,0.959931492805481,Ruby Receptionists,441385,441385,"tue, aug 21, 2018",2018-08-21 00:00:00
50222112,8.0,8.0,circular head office supplies,0.9166242480278016,Circular Head Office Supplies,2962,2962,"sat, may 26, 2018",2018-05-26 00:00:00
50611256,125.0,125.0,receipt bk us,0.6792736649513245,Receipt Bank,51133,51133,"july 9, 2018",2018-07-09 00:00:00
53045597,149.99,149.99,amazon,0.9361720085144044,Amazon,112-4672505-9949812,112-4672505-9949812,"tue, aug 21, 2018",2018-08-21 00:00:00
51607719,43.36,43.36,precision graphics,0.8619914650917053,MegaSolutions,139463,139463,03/08/2018,2018-08-03 00:00:00
50590949,362.25,362.25,national energy equipment,0.9980050921440125,NATIONAL ENERGY EQUIPMENT,13222151-00,13222151-00,"thu, jan 28, 2016",2017-08-07 00:00:00
50886311,357.02,357.02,amazon,0.9982612729072572,Amazon,113-2313463-3871402,113-2313463-3871402,22 jul 2018,2018-07-22 00:00:00
50246611,628.48,628.48,screentec,0.8965394496917725,SCREENTEC,394907,394907,"february 28, 2018",2018-02-28 00:00:00
50740405,463.85,463.85,fiore nursery & landscape supply,0.969507336616516,Fiore Nursery & Landscape Supply,I148349,I148349,08/13/2018,2018-08-13 00:00:00
51469892,242.14,242.14,r.e. michel company,0.8872365355491638,R. E. Michel Company,,,08/06/2018,2018-08-06 00:00:00
51985479,358.0,358.0,rotary club of york,0.9274901151657104,Rotary Club of York,8002010,,18-08-25,2018-08-25 00:00:00
51425980,559.95,3348.9,silicon valley bank,0.9333098530769348,Silicon Valley Bank,,,,2018-08-04 00:00:00
50963301,3.52,3.52,carter lumber,0.9425781965255736,Carter Lumber,485000734,485000734,"5 july, 2018",2018-07-05 00:00:00
50217326,144.73,144.73,myvicroads,0.9391149878501892,VicRoads,YKT631,,01 aug 2018,2018-08-01 00:00:00
51127642,40.35,42.37,customtruck,0.9401379227638244,Custom Truck Sales,77361,5-281440029,"aug 03, 2018",2018-08-03 00:00:00
50274341,250.0,250.0,refresh window & car detailing,0.917647659778595,Refresh Window & Car Detailing,000106,000106,13-aug-2018,2018-08-13 00:00:00
50682599,219.0,219.0,argyle storage co,0.9477534294128418,Argyle Storage Co,,7872,"thu, aug 2, 2018",2018-08-02 00:00:00
50591735,9.4,9.4,the home depot,0.9667651057243348,The Home Depot,,46975,19.02.2018,2018-02-19 00:00:00
52699233,-277.0,277.0,vcmperth,0.9623262882232666,VCM,39117,39117,,2018-07-20 00:00:00
51354941,11.28,11.28,microsoft,0.9933894276618958,Microsoft,E030067GVN,E030067GVN,"wednesday, august 15, 2018",2018-08-15 00:00:00
51579241,742.5,742.5,eastman,0.9694374203681946,Eastman,63392214,63392214,31/03/2018,2018-04-04 00:00:00
50798177,2678.5,2678.5,prestige plumbing,0.8636696338653564,Prestige Plumbing & Drainage,INV-0512,INV-0512,08/25/2018,2018-08-25 00:00:00
